Date,Open,High,Low,Close,Volume,Adj Close
2017-05-12,161.449997,161.660004,157.309998,157.479996,2784600,157.479996
2017-05-11,163.309998,163.490005,159.669998,161.779999,2644900,161.779999
2017-05-10,162.460007,165.75,162.190002,165.649994,2398500,165.649994
2017-05-09,163.00,163.00,160.660004,162.460007,2026400,162.460007
2017-05-08,164.839996,165.00,160.449997,162.839996,2369600,162.839996
2017-05-05,165.449997,165.889999,164.059998,164.520004,1159700,164.520004
2017-05-04,164.610001,165.710007,163.300003,165.419998,2210200,165.419998
2017-05-03,169.460007,169.779999,165.199997,165.589996,1520500,165.589996
2017-05-02,168.75,169.729996,167.389999,168.789993,1952300,168.789993
2017-05-01,166.220001,170.240005,164.830002,168.610001,2951100,168.610001
2017-04-28,167.649994,167.820007,164.830002,165.259995,1831800,165.259995
2017-04-27,165.039993,170.00,165.039993,167.869995,2377300,167.869995
2017-04-26,167.619995,167.729996,164.880005,165.039993,1855200,165.039993
2017-04-25,169.320007,169.550003,167.419998,168.039993,1719100,168.039993
2017-04-24,173.020004,173.160004,167.539993,168.940002,2273700,168.940002
2017-04-21,174.600006,174.979996,171.300003,171.979996,1745600,171.979996
2017-04-20,174.759995,174.970001,173.130005,174.729996,1140100,174.729996
2017-04-19,174.399994,175.830002,173.759995,174.429993,1365900,174.429993
2017-04-18,173.820007,174.830002,173.389999,174.729996,1190200,174.729996
2017-04-17,174.369995,176.169998,173.830002,174.570007,1201300,174.570007
2017-04-13,173.320007,174.229996,172.789993,173.839996,1038200,173.839996
2017-04-12,172.820007,174.830002,172.149994,173.279999,1912700,173.279999
2017-04-11,171.410004,173.970001,171.289993,173.350006,1787800,173.350006
2017-04-10,169.669998,171.600006,169.169998,171.490005,1352000,171.490005
2017-04-07,169.619995,170.910004,168.949997,169.809998,1492200,169.809998
2017-04-06,170.080002,170.630005,169.039993,169.800003,1800800,169.800003
2017-04-05,171.00,171.600006,170.059998,170.289993,1688700,170.289993
2017-04-04,174.050003,175.710007,170.429993,170.559998,2966100,170.559998
2017-04-03,172.279999,174.880005,171.809998,174.059998,2521700,174.059998
2017-03-31,170.360001,172.490005,170.220001,172.029999,2041600,172.029999
2017-03-30,169.179993,171.00,167.350006,170.039993,1537400,170.039993
2017-03-29,167.820007,169.889999,167.070007,169.860001,1900800,169.860001
2017-03-28,166.149994,168.119995,165.25,168.050003,1972300,168.050003
2017-03-27,166.919998,168.360001,165.570007,166.149994,1595900,166.149994
2017-03-24,167.899994,168.350006,166.50,167.949997,1530100,167.949997
2017-03-23,165.600006,169.589996,165.479996,167.559998,1454900,167.559998
2017-03-22,168.710007,169.00,163.550003,165.399994,2552700,165.399994
2017-03-21,168.570007,169.720001,166.919998,168.960007,2035800,168.960007
2017-03-20,168.449997,169.220001,167.759995,168.110001,1044300,168.110001
2017-03-17,168.929993,169.720001,167.009995,168.020004,2805800,168.020004
2017-03-16,170.00,170.580002,169.00,169.399994,1095900,169.399994
2017-03-15,168.009995,172.979996,167.50,170.00,2615300,170.00
2017-03-14,168.110001,169.389999,166.649994,167.229996,2715000,167.229996
2017-03-13,169.00,169.759995,166.889999,168.690002,2608200,168.690002
2017-03-10,169.320007,171.800003,167.589996,168.169998,3098900,168.169998
2017-03-09,174.660004,174.770004,169.169998,169.320007,4023600,169.320007
2017-03-08,176.539993,176.899994,173.660004,174.690002,3259100,174.690002
2017-03-07,178.490005,179.089996,175.919998,177.289993,1369500,177.289993
2017-03-06,178.729996,180.130005,177.529999,178.800003,1096700,178.800003
2017-03-03,181.509995,181.720001,178.809998,179.399994,1729600,179.399994
2017-03-02,182.520004,182.559998,179.600006,181.139999,1561100,181.139999
2017-03-01,184.270004,184.880005,182.220001,182.520004,1838500,182.520004
2017-02-28,185.669998,186.369995,182.789993,184.399994,1801700,184.399994
2017-02-27,185.039993,187.350006,184.300003,186.330002,1311700,186.330002
2017-02-24,184.690002,184.710007,181.899994,184.289993,1201400,184.289993
2017-02-23,184.699997,185.789993,183.630005,184.990005,1037600,184.990005
2017-02-22,184.830002,185.690002,183.600006,184.699997,1466200,184.699997
2017-02-21,181.529999,185.619995,181.039993,185.160004,1505900,185.160004
2017-02-17,179.360001,182.050003,178.389999,181.089996,1651700,181.089996
2017-02-16,178.880005,180.860001,178.550003,179.179993,1373100,179.179993
2017-02-15,180.429993,180.830002,176.839996,178.539993,1943800,178.539993
2017-02-14,181.080002,182.389999,179.850006,180.940002,1073000,180.940002
2017-02-13,182.830002,183.789993,180.529999,181.669998,1250600,181.669998
2017-02-10,180.369995,182.679993,180.050003,182.100006,1193500,182.100006
2017-02-09,181.009995,182.869995,180.789993,181.990005,1298500,180.240008
2017-02-08,179.259995,181.139999,178.660004,180.619995,1406100,178.883172
2017-02-07,182.130005,183.360001,178.520004,179.059998,1812900,177.338175
2017-02-06,184.240005,185.50,181.75,182.070007,1179400,180.319241
2017-02-03,184.100006,185.410004,183.770004,185.330002,1805300,183.547887
2017-02-02,181.309998,183.520004,181.309998,182.960007,1535100,181.200682
2017-02-01,185.380005,186.00,181.490005,181.529999,2925100,179.784425
2017-01-31,179.009995,184.070007,179.009995,183.770004,3403200,182.002891
2017-01-30,179.960007,179.979996,176.619995,177.740005,1716100,176.030876
2017-01-27,182.570007,182.679993,178.529999,179.509995,2194000,177.783845
2017-01-26,182.910004,183.419998,181.869995,182.089996,1891300,180.339037
2017-01-25,183.899994,184.220001,182.089996,182.399994,2063800,180.646054
2017-01-24,185.190002,185.369995,183.419998,184.139999,2315200,182.369328
2017-01-23,184.380005,185.210007,183.809998,185.00,2150200,183.221059
2017-01-20,182.830002,185.039993,181.100006,184.529999,2673600,182.755577
2017-01-19,185.520004,185.660004,182.729996,182.919998,1939700,181.161058
2017-01-18,185.00,187.169998,184.720001,186.570007,1330300,184.775969
2017-01-17,184.369995,186.759995,184.139999,185.330002,1888500,183.547887
2017-01-13,182.869995,184.970001,182.479996,184.009995,1740400,182.240573
2017-01-12,181.610001,183.220001,181.110001,183.089996,1243200,181.329422
2017-01-11,183.699997,184.479996,181.570007,181.990005,2151700,180.240008
2017-01-10,185.119995,185.899994,183.649994,184.190002,2666100,182.41885
2017-01-09,186.490005,187.789993,185.289993,185.910004,1942600,184.122312
2017-01-06,183.550003,188.100006,182.600006,186.830002,2251400,185.033464
2017-01-05,179.690002,184.729996,178.169998,184.399994,2186400,182.626822
2017-01-04,182.910004,184.130005,181.539993,184.080002,1991700,182.309907
2017-01-03,179.089996,182.619995,176.869995,182.619995,2751200,180.86394
2016-12-30,176.610001,178.800003,175.610001,177.669998,2285100,175.961542
2016-12-29,174.779999,176.410004,173.399994,175.979996,1472900,174.28779
2016-12-28,176.410004,176.559998,173.110001,174.199997,1290100,172.524908
2016-12-27,175.960007,176.360001,175.289993,175.960007,1041200,174.267993
2016-12-23,176.899994,176.899994,174.509995,175.949997,973500,174.25808
2016-12-22,178.00,178.839996,175.020004,176.240005,1618000,174.5453
2016-12-21,183.279999,184.440002,177.860001,178.169998,1617100,176.456734
2016-12-20,182.570007,183.630005,181.399994,182.979996,1295200,181.220479
2016-12-19,182.539993,183.800003,181.339996,182.630005,1171300,180.873853
2016-12-16,181.449997,182.869995,179.820007,181.289993,1975400,179.546727
2016-12-15,181.389999,182.179993,179.449997,180.00,1533700,178.269138
2016-12-14,187.160004,187.610001,180.990005,181.279999,2093400,179.536829
2016-12-13,186.910004,187.690002,184.059998,187.429993,1566000,185.627685
2016-12-12,182.970001,186.380005,182.720001,186.119995,1066900,184.330284
2016-12-09,183.75,185.160004,182.779999,183.429993,974800,181.666149
2016-12-08,182.399994,185.139999,180.449997,183.660004,1196100,181.893948
