Date,Open,High,Low,Close,Volume,Adj Close
2017-05-12,85.480003,85.610001,84.860001,85.25,3272800,85.25
2017-05-11,85.290001,85.779999,85.089996,85.50,4076100,85.50
2017-05-10,85.769997,85.879997,85.510002,85.620003,2563500,85.620003
2017-05-09,85.550003,86.419998,85.550003,85.980003,2719600,85.980003
2017-05-08,85.639999,85.989998,85.360001,85.839996,2944500,85.839996
2017-05-05,86.18,86.290001,85.269997,85.889999,3544900,85.889999
2017-05-04,85.849998,86.269997,85.720001,86.050003,3561500,86.050003
2017-05-03,85.889999,86.099998,85.519997,85.790001,3280800,85.790001
2017-05-02,86.730003,86.860001,85.68,85.809998,3983700,85.809998
2017-05-01,86.360001,86.870003,86.309998,86.459999,3376700,86.459999
2017-04-28,85.769997,89.690002,85.449997,86.540001,3604700,86.540001
2017-04-27,85.870003,86.25,85.629997,85.889999,2845500,85.889999
2017-04-26,85.93,86.349998,85.449997,85.919998,3457100,85.919998
2017-04-25,84.449997,86.120003,84.360001,85.919998,6978500,85.919998
2017-04-24,84.760002,84.860001,84.160004,84.279999,5036200,84.279999
2017-04-21,84.209999,84.620003,83.919998,84.029999,3687500,84.029999
2017-04-20,83.730003,84.660004,83.489998,84.139999,4201900,84.139999
2017-04-19,83.209999,84.00,82.959999,83.510002,5153600,83.510002
2017-04-18,82.599998,83.050003,82.519997,82.82,2890100,82.82
2017-04-17,82.629997,83.160004,82.519997,83.129997,1918500,83.129997
2017-04-13,82.82,83.18,82.349998,82.480003,2764200,82.480003
2017-04-12,82.440002,82.830002,82.309998,82.57,2981300,82.57
2017-04-11,82.269997,82.809998,82.080002,82.68,3460000,82.68
2017-04-10,82.279999,82.809998,82.120003,82.510002,3968800,82.510002
2017-04-07,81.800003,82.940002,81.660004,82.330002,5569200,82.330002
2017-04-06,81.199997,81.910004,80.919998,81.660004,4696700,81.660004
2017-04-05,82.980003,83.099998,80.300003,81.169998,12099600,81.169998
2017-04-04,82.839996,83.610001,82.389999,82.50,3272400,82.50
2017-04-03,83.360001,83.75,82.800003,82.949997,3271500,82.949997
2017-03-31,83.110001,83.690002,83.029999,83.050003,3120800,83.050003
2017-03-30,83.650002,83.790001,83.099998,83.309998,2437500,83.309998
