Date,Open,High,Low,Close,Volume,Adj Close
2017-05-12,67.07,67.330002,66.480003,66.68,1103300,66.68
2017-05-11,68.419998,68.830002,67.400002,67.860001,1610200,67.860001
2017-05-10,68.040001,68.800003,67.910004,68.709999,1512500,68.709999
2017-05-09,68.709999,69.279999,68.360001,68.610001,1661800,68.610001
2017-05-08,67.540001,68.75,67.50,68.620003,1956400,68.620003
2017-05-05,67.489998,67.730003,66.900002,67.580002,1484500,67.580002
2017-05-04,67.559998,68.709999,66.82,67.309998,1931900,67.309998
2017-05-03,65.730003,66.339996,65.599998,66.160004,1798300,66.160004
2017-05-02,66.089996,66.379997,65.57,66.150002,1177400,66.150002
2017-05-01,66.370003,66.419998,65.32,66.220001,1804600,66.220001
2017-04-28,66.580002,66.879997,65.879997,65.93,1146400,65.93
2017-04-27,66.82,66.82,65.82,66.529999,1238900,66.529999
2017-04-26,67.139999,67.599998,66.419998,66.50,1761400,66.50
2017-04-25,67.669998,67.980003,67.169998,67.290001,1613100,67.290001
2017-04-24,66.480003,67.220001,66.150002,66.720001,1650100,66.720001
2017-04-21,64.769997,65.32,64.43,64.720001,1623900,64.720001
2017-04-20,64.470001,65.360001,63.950001,65.059998,1811700,65.059998
2017-04-19,64.059998,64.779999,63.540001,63.830002,1831700,63.830002
2017-04-18,63.209999,63.900002,62.669998,63.310001,1588400,63.310001
2017-04-17,63.669998,64.239998,63.02,64.089996,1340000,64.089996
2017-04-13,63.48,64.32,63.049999,63.23,1518000,63.23
2017-04-12,65.300003,65.470001,63.599998,63.970001,1699200,63.970001
2017-04-11,64.860001,65.489998,64.480003,65.349998,1688100,65.349998
2017-04-10,65.57,66.099998,64.949997,65.309998,1671100,65.309998
2017-04-07,64.989998,65.980003,64.610001,65.610001,1621000,65.610001
2017-04-06,64.800003,66.019997,64.150002,65.699997,2143400,65.699997
2017-04-05,65.959999,66.379997,64.449997,64.540001,2364400,64.25
2017-04-04,64.949997,65.480003,64.68,65.169998,1280600,64.877166
2017-04-03,65.410004,65.639999,63.959999,65.230003,2032500,64.936902
2017-03-31,64.959999,65.860001,64.730003,65.449997,2912400,65.155907
2017-03-30,63.970001,65.68,63.900002,65.43,2164300,65.136
2017-03-29,63.830002,64.260002,63.259998,63.939999,2243400,63.652693
2017-03-28,63.029999,64.68,62.00,64.18,2498500,63.891617
2017-03-27,62.02,63.669998,61.450001,63.470001,2450900,63.184808
2017-03-24,64.209999,64.730003,63.279999,63.810001,2201600,63.52328
2017-03-23,62.98,64.650002,62.849998,63.82,2389100,63.533234
2017-03-22,62.91,64.169998,61.799999,63.34,2929000,63.055391
2017-03-21,67.589996,67.730003,63.27,63.50,3527100,63.214672
2017-03-20,67.709999,67.919998,66.980003,67.040001,1586100,66.738766
2017-03-17,69.449997,69.470001,67.839996,67.959999,2666900,67.654631
2017-03-16,69.400002,69.980003,69.129997,69.330002,1320200,69.018477
